Event ID,Event Name,Year,Country,Region,Status,Submitter,Created At,Updated At,Event Date,Start Date,End Date,Date Comments,Quarantine Start,Quarantine End,Additional Date Info,Latitude,Longitude,Location Description,Original Grid Code,Monitoring Grids,Additional Location Info,Monitoring Programme?,Programme Name,Occurred Before?,Occurred Before Details,Water Discoloration,High Phytoplankton,Seafood Toxin,Mass Mortality,Foam/Mucilage,Freshwater,Other Effect,Other Effect Details,Humans Affected,Natural Fish Affected,Aquaculture Fish Affected,Shellfish Affected,Birds Affected,Marine Mammals Affected,Plankton Affected,Benthic Life Affected,Seaweed Affected,Other Terrestrial Affected,Impact Comments,Terrestrial Comments,Toxin Detected?,Toxicity Range,Unexplained Toxicity,Toxicity Comments,Transvectors,Causative Species,Causative Species Details,Associated Species,Associated Species Details,Syndromes,Toxins Found,Assay Species Tested,Assay Toxins,Assay Concentrations,Assay Methods,Chlorophyll Analysis,Additional Algae Info,Weather Conditions,Wind Direction,Wind Velocity,Water Temp,Salinity,Oxygen Content,Oxygen Saturation,Turbidity,Secchi Disc,Current Velocity,Advected?,In Situ?,Advected Info,Stratification Info,Nutrients,Additional Env Info,Additional Harmful Effect Info,Additional Bloom Info,Management Decision,Economic Losses,References,Contacts
7587,KR-93-001,1993,"KOREA, REPUBLIC OF",Region 7 (NAS),Approved,,2019-02-10,,,,,,,,,35.6,126.5,Lake Yonglang,,,,No,,No,,No,Yes,No,No,No,Yes,No,,No,No,No,No,No,No,No,No,No,No,,,Yes,microcystins,NULL,,,Microcystis spp.,Microcystis spp.,,,Cyanobacterial toxins effects,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,"H.-D. Park, B. Kim, E. Kim, T. Okino, Hepatotoxic microcystins and neurotoxic anatoxin-a in cyanobacterial blooms from Korean lakes. Environ. Toxicol. Water Qual. 13, 225–234 (1998).","Xiao, Man"
432,NL-93-001,1993,NETHERLANDS,,Approved,,,2018-02-28,,,,Spring.,,,Spring.,52.59,4.37,,,NL-02,Coastal sampling station.,Yes,,No,,No,No,No,No,No,No,Yes,This file summarized the events occurred during the year.,No,No,No,No,No,No,No,No,No,No,,,No,,0,,,Phaeocystis sp.,"Phaeocystis sp. [50,000,000 cells/L]",,,,,,,,,,,,   ,,,,,,,,0,No,No,,0,,,,,,,,"JOORDENS, J. C. A."
434,NL-93-003,1993,NETHERLANDS,,Approved,,,2018-02-28,,,,May.,,,May.,53.69,5.68,,,NL-01,Terschelling transect (T100) and Rottum transect (R70).,Yes,,No,,No,No,No,No,No,No,No,This file summarized the events occurred during the year.,No,No,No,No,No,No,No,No,No,No,,,No,,0,,,Chattonella marina,"Chattonella marina [200,000 cells/L] (R70 Station Rottum transect.)",,,,,,,,,,,,   ,,,,,,,,0,No,No,,0,,,,,,,,"JOORDENS, J. C. A."
6145,NZ-93-002,1993,NEW ZEALAND,,Approved,,2018-01-21,2018-03-13,1993-12-10,,,,,,,-41.285556,174.779167,"Frank Kitts Park Lagoon, Wellington Harbour",,NZ-06,,No,,No,,No,No,No,Yes,No,No,No,,No,Yes,No,No,No,No,No,No,No,No,Pilchards (Sardinops sagax),,No,,NULL,,,Tetraselmis sp.,Tetraselmis sp. [1 987 700 cells/L] (The fish deaths are attributed to anoxia brought about by a combination of reduced dissolved oxygen levels and the microalgae sticking to and clogging the secondary gill lamellae of the fish.),,,,,,,,,,,,   ,,,,0.002,,,,,No,No,,NULL,,,"The involvement of an algal ichthyotoxin in
the mortality cannot be completely dismissed due
to the presence of the ichthyotoxic dinoflagellate
Amphidinium carterae, although this species was
present in very low numbers.",,,,"J. Brian Jones & Lesley L. Rhodes (1994) Suffocation of pilchards (Sardinops
sagax) by a green microalgal bloom in Wellington Harbour, New Zealand, New Zealand Journal of
Marine and Freshwater Research, 28:4, 379-383, DOI: 10.1080/00288330.1994.9516627",RHODES Lesley
6016,NZ-93-001,1993,NEW ZEALAND,,Approved,,2018-01-10,2018-05-04,,1993-01-04,,,,,,-36.708889,175.987778,North Eastern,,NZ-02,,No,,No,,No,Yes,Yes,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,,Yes,,NULL,,"clams, green mussels, oysters",Karenia mikimotoi (Mikaye et Kominami ex Oda) Hansen et Moestrup 2000; Alexandrium minutum Halim 1960,Karenia mikimotoi (Mikaye et Kominami ex Oda) Hansen et Moestrup 2000 [180 000 cells/L]; Alexandrium minutum Halim 1960 [117 000 cells/L],Pseudo-nitzschia pungens,Pseudo-nitzschia pungens [10 000 cells/L],NSP; Aerosolized toxins effects; PSP,,Shellfish,NEO,,Bioassay-Mouse,,,El Nino phase,   ,,,,,,,,,No,No,,NULL,,,180 people hospitalized,,Long term closure of entire New Zealand coastline. Implementation of a monitoring of harmful microalgae in New-Zealand in June 1993.,Loss in export sales was estimated to be NZ $2 million per week.,"Chang, F.H., MacKenzie, A.L., Till, D., Hannah, D. and Rhodes, L.L. (1995) The first toxic shellfish outbreaks and the associated phytoplankton blooms in early 1993 in New Zealand. In: Harmful marine algal toxins. (Lassus et al. eds. Lavoisier, Intercept Ltd.)",RHODES Lesley; Hallegraeff Gustaaf 
6327,NZ-93-003,1993,NEW ZEALAND,,Approved,,2018-02-21,2018-03-12,1993-12-31,,,,,,,-41.013056,174.085278,Anakoha Bay,,NZ-08,,Yes,Routine biotoxin monitoring program,No,,No,No,Yes,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,,Yes,,NULL,,,Alexandrium minutum,Alexandrium minutum [13 000 cells/L],,,PSP,,Alexandrium minutum,Gonyautoxin-5,425 µg/100g,Other,,,,   ,,,,,,,,,No,No,,NULL,,,,,Voluntary closure of the bay and surrounding areas.,,"MacKenzie, L. (1994). A bloom of Alexandrium minutum in Anakoha Bay, Marlborough Sounds (Dec 1993–Jan 1994). Seafood NZ, 2(5), 50-52.",RHODES Lesley
463,NO-93-001,1993,NORWAY,,Approved,,,2018-03-05,,,,Late June - August.,,,Late June - August.,60.12,4.45,Ryfylkefjordene (near Stavanger).,,NO-09,,Yes,,No,"Bloom occurred in 1989, 1990, 1991 and 1992.",No,No,No,Yes,No,No,No,,No,Yes,Yes,No,No,No,No,No,No,No,About 6 tons of salmon were killed.,,Yes,,0,,,Prymnesium sp.,"Prymnesium sp. [2,500,000 cells/L] (Prymnesium cf. Parvum)",,,,,,STX eq,,,,,,   ,,,,,,4.5-6,,0,No,No,The bloom was first located in the inner parts of the fjord system. Some advection of algae and especially toxic flakes are observed throughout the fjord system.,0,,In the most intensive blooms period the temperature range 13-15º C.,"To verify toxicity of the algae, test-cages of salmon were placed on different locations in the fjord-system. To detect floating toxic flakes an open well-boat with salmon was tracked in the fjord system. When entering toxic water the fish biked over. Mos",,Fish farms in the danger zones escaped the area.,,,"MARTINUSSEN, Ingrid; DAHL, Einar"
466,NO-93-004,1993,NORWAY,,Approved,,,2019-12-02,,,,March - June.,,,March - June.,60.12,4.45,,,NO-09; NO-10,,Yes,,No,"A few historical records. More or less regular occurrence in the area during the recent years. However, the spatial and temporal extent may vary significantly from one year to another.",No,No,Yes,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,,,Yes,400 MU.,0,,,Alexandrium spp.,Alexandrium spp.,,,PSP,,Mussels,,,Bioassay-Mouse,,,,   ,,,,,,,,0,No,Yes,Mainly due to in situ growth?,0,,No information available on environmental conditions.,,,Harvesting was locally banned. The public was warned against collecting (picking) toxic mussels.,,,"MARTINUSSEN, Ingrid; DAHL, Einar"
464,NO-93-002,1993,NORWAY,,Approved,,,2018-03-05,,,,May.,,,May.,61.88,4.26,Byfjorden Bergen.,,NO-08,,Yes,,No,,No,No,No,Yes,No,No,No,,No,Yes,No,No,No,No,No,No,No,No,Some few tons of salmon were killed.,,Yes,,0,,,Chrysochromulina sp.,"Chrysochromulina sp. (Identified in EM by Wenche Eikrem, Oslo Univ.)",Skeletonema costatum; Emiliania huxleyi,Skeletonema costatum; Emiliania huxleyi,OTHER,,,STX eq,,,,,,   ,,,,,,3,,0,No,Yes,The bloom probably started in a cove with some advection into the fjord.,0,,,,,,,,"MARTINUSSEN, Ingrid; DAHL, Einar"
465,NO-93-003,1993,NORWAY,,Approved,,,2019-12-02,,,,From March and throughout the year.,,,From March and throughout the year.,71.27,28.34,,,NO-01; NO-02; NO-03; NO-04; NO-05; NO-06; NO-07; NO-08; NO-09; NO-10; NO-11; NO-12; NO-13,"Dinophysis spp. were recorded all along the Norwegian Coast, but most numerous along the South-west Coast.",Yes,,No,A few more dubious historical records. A yearly more or less large scale and long lasting phenomenon since 1984 according to mouse bioassay. The phenomenon was not so extensively monitored before 1992.,No,No,Yes,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,,,Yes,,0,,,Dinophysis spp.,Dinophysis spp. (Most probably Dinophysis spp.),,,DSP,,,STX eq,,,,,,   ,,,,,,,,0,Yes,Yes,"Along the South Coast there are some evidence that algae and toxin problems are spread by advection. Along the West Coast the 'hot spots' seem to be rather patchy, which indicate local concentration of the algae and/or in situ growth.",0,,The problem occurred over a wide range of temperature and salinities.,,,"Harvesting and consumption banned.
Harvesting was locally banned. The public was warned against collecting toxic mussels.",,,"MARTINUSSEN, Ingrid; DAHL, Einar"
10079,OMN-93-004,1993,Oman,,Approved,,2021-03-26,,1993-08-01,,,,,,,16.961667,54.012222,Rayzut,,,,No,,No,,No,Yes,No,Yes,No,No,No,,No,Yes,No,No,No,No,No,No,No,No,,,No,,NULL,,,,,,,,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,"Thangaraja, M., Al-Aisry, A., & Al-Kharusi, L. (2007). Harmful algal blooms and their impacts in the middle and outer ROPME sea area. International Journal of Oceans and Oceanography, 2(1), 85-98.","SCHWEIBOLD Laura; QUOD, Jean-Pascal"
10078,OMN-93-003,1993,Oman,,Approved,,2021-03-26,,1993-10-25,1993-10-16,1993-10-31,,,,,23.719444,57.895556,Barka,,,,No,,No,,Yes,Yes,No,Yes,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,,,No,,NULL,,,Dinophysis sp.,Dinophysis sp. (Dinophysis cunea),,,,,,STX eq,,,,,,   ,,,,,,,,,No,No,,NULL,,,killed and decomposed demersal fish species were found in fishing traps during the bloom,,,,"Thangaraja, M., Al-Aisry, A., & Al-Kharusi, L. (2007). Harmful algal blooms and their impacts in the middle and outer ROPME sea area. International Journal of Oceans and Oceanography, 2(1), 85-98.","SCHWEIBOLD Laura; QUOD, Jean-Pascal"
10069,OMN-93-001,1993,Oman,,Approved,,2021-03-23,,1993-04-03,,,,,,,23.582222,58.610556,Bustan,,,,No,,No,,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,Yes,Yes,No,No,,,No,,NULL,,,Noctiluca scintillans (Macartney) Kofoid et Swezy 1921,Noctiluca scintillans (Macartney) Kofoid et Swezy 1921,,,,,,STX eq,,,,,,   ,,,,,,,,,No,No,,NULL,,,the incoming waves brought 12 killed queenfish to the beach,,,,"Thangaraja, M., Al-Aisry, A., & Al-Kharusi, L. (2007). Harmful algal blooms and their impacts in the middle and outer ROPME sea area. International Journal of Oceans and Oceanography, 2(1), 85-98.","SCHWEIBOLD Laura; QUOD, Jean-Pascal"
10080,OMN-93-005,1993,Oman,,Approved,,2021-03-26,,1993-11-01,,,,,,,16.961667,54.012222,Rayzut,,,,No,,No,1993-08,No,Yes,No,Yes,No,No,No,,No,Yes,No,No,No,No,No,No,No,No,,,No,,NULL,,,,,,,,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,"Thangaraja, M., Al-Aisry, A., & Al-Kharusi, L. (2007). Harmful algal blooms and their impacts in the middle and outer ROPME sea area. International Journal of Oceans and Oceanography, 2(1), 85-98.","SCHWEIBOLD Laura; QUOD, Jean-Pascal"
10077,OMN-93-002,1993,Oman,,Approved,,2021-03-26,,1993-09-21,,,,,,,23.624444,58.383333,Mina Sultan Quboos port,,,,No,,No,,Yes,Yes,No,Yes,No,No,No,,No,Yes,No,No,No,No,No,No,No,No,,,No,,NULL,,,Gonyaulax sp.,Gonyaulax sp.,,,,,,STX eq,,,,,,   ,,,,,,,,,No,No,,NULL,,,"killed about 2-3 tons of fish, mostly Sardinella longiceps",,,,"Thangaraja, M., Al-Aisry, A., & Al-Kharusi, L. (2007). Harmful algal blooms and their impacts in the middle and outer ROPME sea area. International Journal of Oceans and Oceanography, 2(1), 85-98.","SCHWEIBOLD Laura; QUOD, Jean-Pascal"
6417,PHL-93-004,1993,PHILIPPINES,,Approved,,2018-03-27,2018-04-04,1993-06-25,,,,,,,15.2259,119.9927,Zambales,,PHL-2,,Yes,BFAR national red tide monitoring program,No,,No,No,Yes,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,,,Yes,> 60 ug per 100g,NULL,,,,,,,PSP,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,,"AZANZA, Rhodora; YNIGUEZ, Aletta"
6026,PHL-93-001,1993,PHILIPPINES,,Approved,,2018-01-11,,,1993-04-29,1993-11-09,,,,,14.5192,120.77,Manila Bay,,PHL-3,,Yes,BFAR national red tide monitoring program,No,,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,> 60 ug per 100g,NULL,,,,,,,PSP,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,,"AZANZA, Rhodora; YNIGUEZ, Aletta"
6415,PHL-93-003,1993,PHILIPPINES,,Approved,,2018-03-28,2018-04-04,1993-06-04,,,,,,,11.6872,124.942,"Western Samar, Samar",,PHL-13,,Yes,BFAR national red tide monitoring program,No,,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,> 60 ug per 100g,NULL,,,,,,,PSP,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,,"AZANZA, Rhodora; YNIGUEZ, Aletta"
6471,PHL-93-006,1993,PHILIPPINES,,Approved,,2018-04-04,,1993-11-10,,,,,,,15.2259,119.9927,Zambales,,PHL-2,,Yes,BFAR national red tide monitoring program,No,,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,> 60 ug per 100g,NULL,,,,,,,PSP,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,,"AZANZA, Rhodora; YNIGUEZ, Aletta"
6054,PHL-93-002,1993,PHILIPPINES,,Approved,,2018-01-15,2018-04-04,1993-09-10,,,,,,,15.2259,119.9927,Zambales,,PHL-2,,Yes,BFAR national red tide monitoring program,No,,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,>,NULL,,,,,,,PSP,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,,"AZANZA, Rhodora; YNIGUEZ, Aletta"
6418,PHL-93-005,1993,PHILIPPINES,,Approved,,2018-03-27,2018-04-04,1993-07-30,,,,,,,15.2259,119.9927,Zambales,,PHL-2,,Yes,BFAR national red tide monitoring program,No,,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,> 60 ug per 100g,NULL,,,,,,,PSP,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,,"AZANZA, Rhodora; YNIGUEZ, Aletta"
3664,PL-93-001,1993,POLAND,,Approved,,,,,,,,,,,54.49,18.98,Gulf of Gdansk,,PL-01,ICES fishing area: IIId 26.,No,,No,annual event,No,No,No,No,No,No,No,,No,No,No,No,No,No,Yes,No,No,No,,,No,,NULL,,,Nodularia spumigena,Nodularia spumigena,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,,,,,,,,,,   ,,,,,,,,,No,Yes,,NULL,,,,,,,"Wrzo&#322;ek L., 1996, Phytoplankton of the Gda&#324;sk Basin in 1979-1993, Oceanol. Stud. 1-2: 87-100","Mazur-Marzec, Hanna"
538,PT-93-011,1993,PORTUGAL,,Approved,,,,1993-03-16,,,March.,,,March.,39.83,-9.32,Sao Martinho do Porto.,PT-03,PT-03,,Yes,,No,"Since 1986 and until 1990 Gymnodinium catenatum was responsible for PSP occurrences at the portuguese coast north from Roca cap. In 1991 the problem did not occur and in 1992 it appeared again but displaced from the usual area, now at the south coast of Lisbon and at the Algarve coast.
1993 was the first year with PSP almost all arround the year and covering as well almost all the coast seaming that there was indeed a spreading of the species from south to north.",No,No,Yes,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,,,Yes,210 µg STXeq / 100 g.,0,,,Gymnodinium catenatum,"Gymnodinium catenatum [2,000 cells/L] (16  March.)",,,PSP,,,,,,,,,   ,,,,,,,,0,Yes,Yes,Most probably a combination of both.,0,,,"Most of the bivalve molluscs from these regions presented PSP toxins however some of them did not reach the 80 µg/100 g threshold.
- Sao Martinho do Porto: Mytilus edulis.",,Bivalve species with PSP values over 80 µg/100g closed to harvest.,,,"SAMPAYO, Mª Antonia; VILARINHO, Mª da Graça"
532,PT-93-005,1993,PORTUGAL,,Approved,,,,1993-03-21,,,January-March.,,,January-March.,37.77,-9.17,Albufeira Lagoon.,PT-05,PT-05,,Yes,,No,"Since 1986 and until 1990 Gymnodinium catenatum was responsible for PSP occurrences at the portuguese coast north from Roca cap. In 1991 the problem did not occur and in 1992 it appeared again but displaced from the usual area, now at the south coast of Lisbon and at the Algarve coast.
1993 was the first year with PSP almost all arround the year and covering as well almost all the coast seaming that there was indeed a spreading of the species from south to north.",No,No,Yes,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,,,Yes,756  µg STXeq / 100 g.,0,,,Gymnodinium catenatum,"Gymnodinium catenatum [1,800 cells/L] (21 March.)",,,PSP,,,,,,,,,   ,,,,,,,,0,Yes,Yes,Most probably a combination of both.,0,,,"Most of the bivalve molluscs from these regions presented PSP toxins however some of them did not reach the 80 µg/100 g threshold.
- Albufeira Lagoon: Mytilus edulis.",,Bivalve species with PSP values over 80 µg/100g closed to harvest.,,,"SAMPAYO, Mª Antonia; VILARINHO, Mª da Graça"
541,PT-93-014,1993,PORTUGAL,,Approved,,,,1993-07-13,,,June-August.,,,June-August.,40.85,-9.03,Aveiro Ria.,PT-02,PT-02,,Yes,,No,"Since 1986 and until 1990 Gymnodinium catenatum was responsible for PSP occurrences at the portuguese coast north from Roca cap. In 1991 the problem did not occur and in 1992 it appeared again but displaced from the usual area, now at the south coast of Lisbon and at the Algarve coast.
1993 was the first year with PSP almost all arround the year and covering as well almost all the coast seaming that there was indeed a spreading of the species from south to north.",No,No,Yes,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,,,Yes,762 µg STXeq / 100 g.  (June-July) and 139 µg STXeq / 100 g. (August).,0,,,Gymnodinium catenatum,"Gymnodinium catenatum [22,000 cells/L] (July 6.)",,,PSP,,,,,,,,,   ,,,,,,,,0,Yes,Yes,Most probably a combination of both.,0,,,"Most of the bivalve molluscs from these regions presented PSP toxins however some of them did not reach the 80 µg/100 g threshold.
- Aveiro Ria: Mytilus edulis, Cerastoderma edule and Venerupis pullastra.",,Bivalve species with PSP values over 80 µg/100g closed to harvest.,,,"SAMPAYO, Mª Antonia; VILARINHO, Mª da Graça"
540,PT-93-013,1993,PORTUGAL,,Approved,,,,1993-07-06,,,July.,,,July.,40.85,-9.03,Aveiro litoral.,PT-02,PT-02,,Yes,,No,"Since 1986 and until 1990 Gymnodinium catenatum was responsible for PSP occurrences at the portuguese coast north from Roca cap. In 1991 the problem did not occur and in 1992 it appeared again but displaced from the usual area, now at the south coast of Lisbon and at the Algarve coast.
1993 was the first year with PSP almost all arround the year and covering as well almost all the coast seaming that there was indeed a spreading of the species from south to north.",No,No,Yes,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,,,Yes,540 µg STXeq / 100 g.,0,,,Gymnodinium catenatum,"Gymnodinium catenatum [8,500 cells/L] (July 13.)",,,PSP,,,,,,,,,   ,,,,,,,,0,Yes,Yes,Most probably a combination of both,0,,,"Most of the bivalve molluscs from these regions presented PSP toxins however some of them did not reach the 80 µg/100 g threshold.
- Aveiro litoral: Spisula solida.",,Bivalve species with PSP values over 80 µg/100g closed to harvest.,,,"SAMPAYO, Mª Antonia; VILARINHO, Mª da Graça"
539,PT-93-012,1993,PORTUGAL,,Approved,,,,1993-08-17,,,June-November.,,,June-November.,39.83,-9.32,Mondego Estuary.,PT-03,PT-03,,Yes,,No,"Since 1986 and until 1990 Gymnodinium catenatum was responsible for PSP occurrences at the portuguese coast north from Roca cap. In 1991 the problem did not occur and in 1992 it appeared again but displaced from the usual area, now at the south coast of Lisbon and at the Algarve coast.
1993 was the first year with PSP almost all arround the year and covering as well almost all the coast seaming that there was indeed a spreading of the species from south to north.",No,No,Yes,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,,,Yes,918 µg STXeq / 100 g.,0,,,Gymnodinium catenatum,"Gymnodinium catenatum [24,000 cells/L] (17 August.)",,,PSP,,,,,,,,,   ,,,,,,,,0,Yes,Yes,Most probably a combination of both.,0,,,"Most of the bivalve molluscs from these regions presented PSP toxins however some of them did not reach the 80 µg/100 g threshold.
- Figueira da Foz: Mytilus edulis and Scrobicularia plana.",,Bivalve species with PSP values over 80 µg/100g closed to harvest.,,,"SAMPAYO, Mª Antonia; VILARINHO, Mª da Graça"
537,PT-93-010,1993,PORTUGAL,,Approved,,,,1993-09-07,,,September.,,,September.,39.83,-9.32,Obidos Lagoon.,PT-03,PT-03,,Yes,,No,"Since 1986 and until 1990 Gymnodinium catenatum was responsible for PSP occurrences at the portuguese coast north from Roca cap. In 1991 the problem did not occur and in 1992 it appeared again but displaced from the usual area, now at the south coast of Lisbon and at the Algarve coast.
1993 was the first year with PSP almost all arround the year and covering as well almost all the coast seaming that there was indeed a spreading of the species from south to north.",No,No,Yes,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,,,Yes,145 µg STXeq / 100 g.,0,,,Alexandrium lusitanicum,"Alexandrium lusitanicum [14,000 cells/L] (7 September.)",,,PSP,,,,,,,,,   ,,,,,,,,0,Yes,Yes,Most probably a combination of both.,0,,,"Most of the bivalve molluscs from these regions presented PSP toxins however some of them did not reach the 80 µg/100 g threshold.
- Obidos Lagoon: Spisula solida and Venerupis pullastra.",,Bivalve species with PSP values over 80 µg/100g closed to harvest.,,,"SAMPAYO, Mª Antonia; VILARINHO, Mª da Graça"
535,PT-93-008,1993,PORTUGAL,,Approved,,,,1993-07-20,,,July-September.,,,July-September.,38.83,-9.73,Lisbon coast.,PT-04,PT-04,,Yes,,No,"Since 1986 and until 1990 Gymnodinium catenatum was responsible for PSP occurrences at the portuguese coast north from Roca cap. In 1991 the problem did not occur and in 1992 it appeared again but displaced from the usual area, now at the south coast of Lisbon and at the Algarve coast.
1993 was the first year with PSP almost all arround the year and covering as well almost all the coast seaming that there was indeed a spreading of the species from south to north.",No,No,Yes,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,,,Yes,"9,145  µg STXeq / 100 g.",0,,,Gymnodinium catenatum,"Gymnodinium catenatum [63,500 cells/L] (20 July.)",,,PSP,,,,,,,,,   ,,,,,,,,0,Yes,Yes,Most probably a combination of both.,0,,,"Most of the bivalve molluscs from these regions presented PSP toxins however some of them did not reach the 80 µg/100 g threshold.
- Lisbon coast: Ensis silicua and Donax trunculus.",,Bivalve species with PSP values over 80 µg/100g closed to harvest.,,,"SAMPAYO, Mª Antonia; VILARINHO, Mª da Graça"
529,PT-93-002,1993,PORTUGAL,,Approved,,,,1993-07-07,,,March-December.,,,March-December.,37.77,-9.17,Sines Coast.,PT-05,PT-05,,Yes,,No,"Since 1986 and until 1990 Gymnodinium catenatum was responsible for PSP occurrences at the portuguese coast north from Roca cap. In 1991 the problem did not occur and in 1992 it appeared again but displaced from the usual area, now at the south coast of Lisbon and at the Algarve coast.
1993 was the first year with PSP almost all arround the year and covering as well almost all the coast seaming that there was indeed a spreading of the species from south to north.",No,No,Yes,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,,,Yes,525 µg STXeq / 100 g.,0,,,Gymnodinium catenatum,"Gymnodinium catenatum [6,500 cells/L] (7 July.)",,,PSP,,,,,,,,,   ,,,,,,,,0,Yes,Yes,Most probably a combination of both.,0,,,"Most of the bivalve molluscs from these regions presented PSP toxins however some of them did not reach the 80 µg/100 g threshold.
- Sines coast: Ensis siliqua and Spisula solida",,Bivalve species with PSP values over 80 µg/100g closed to harvest.,,,"SAMPAYO, Mª Antonia; VILARINHO, Mª da Graça"
531,PT-93-004,1993,PORTUGAL,,Approved,,,,1993-07-06,,,July-September.,,,July-September.,37.77,-9.17,Setúbal coast.,PT-05,PT-05,,Yes,,No,"Since 1986 and until 1990 Gymnodinium catenatum was responsible for PSP occurrences at the portuguese coast north from Roca cap. In 1991 the problem did not occur and in 1992 it appeared again but displaced from the usual area, now at the south coast of Lisbon and at the Algarve coast.
1993 was the first year with PSP almost all arround the year and covering as well almost all the coast seaming that there was indeed a spreading of the species from south to north.",No,No,Yes,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,,,Yes,"1,954 µg STXeq / 100 g.",0,,,Gymnodinium catenatum,"Gymnodinium catenatum [2,700 cells/L] (6 July.)",,,PSP,,,,,,,,,   ,,,,,,,,0,Yes,Yes,Most probably a combination of both.,0,,,"Most of the bivalve molluscs from these regions presented PSP toxins however some of them did not reach the 80 µg/100 g threshold.
- Setúbal coast: Ensis siliqua, Callista chione, Donax trunculus, Chamalea striata and Venus verrucosa.",,Bivalve species with PSP values over 80 µg/100g closed to harvest.,,,"SAMPAYO, Mª Antonia; VILARINHO, Mª da Graça"
